e6a524dd-a471-5ce5-9470-2a22dcbe476f,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""рхрюм""",5507254700,1
461c5c3c-95a9-e6ff-4d36-c3df14a8836b,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""оепбши щрюф""",5504148407,1
18a2969c-05ab-0fd6-4351-6a72085d21ad,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""юцпнйскэрспю чц""",2001001924,1
b0ce8bb1-9e8b-c5b4-d798-cab2dc6eedec,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""опеярхф""",1420000943,0
c6f63c1b-0be8-69e5-da9c-ebdddf836432,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""цкнпхъ-аернм""",5438000941,1
9f3fc4b9-10d0-2861-0edf-81aae5bb7c1e,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""яюднбне йнкэжн йюгюмэ""",1655386526,1
b1673398-76c0-91b4-cf8b-081fc2db2208,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""пндемрю""",5408015411,1
848d8d86-77f4-1096-6890-0b134d424c0d,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""чпхдхвеяйюъ йнлоюмхъ ""пеьемхе""",4028064347,0
fcbd4e7b-11e1-bc3c-00ea-bffb9e9693d1,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""беямю дейнп""",5407964199,2
c5e524e8-1f77-5887-0b1b-fa6f065765fc,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""юмрюпхя""",4205354752,1
24091dea-831e-d089-f51d-8907ba9f0f4c,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""лепйспхи окчя""",5433962374,0
f87cd425-4db7-8692-a7dd-5959e9886950,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""метреямюа""",5433962381,1
f7c7dabc-703c-8f3b-9d62-3a1eaf08216f,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""щпюбрн""",6027179980,0
ab545378-fd99-a086-f637-438e9a198d80,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""юбрн окчя""",3102040181,1
5974a816-13e7-5fc6-5d0b-f3f6d2203a03,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""норрнпц""",4027132869,1
0a0cc820-6a14-833d-b0b8-1426ade7a21e,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""кецюмрю""",3123413050,1
8ce45673-d78a-2403-3a12-9161d7e7da94,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""йбюдпн""",3111006275,1
52c830be-ab4a-1602-a697-c39181da5ac8,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч "" мрл-йнмяюкр""",5043061279,0
f79e822c-ed6b-667f-e77d-4a790f7365d1,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""менбхрю""",5043061286,1
cc9f4f51-f6db-8420-dfe7-88dbc80709c1,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""йюлемз""",1001325902,0
6b7238a9-9bc1-b046-5686-24ccb0577956,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""бщкрнм""",7736301095,1
6ec28c49-012e-49ad-1226-2f9d9b4ffb8c,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""бнкэр""",7720380486,1
63421b1e-ff64-c5b1-c388-2a04a1c74a02,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""ярпниопнейр""",9729080635,0
c8507d6e-a76e-3250-3dba-8123effd9cac,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""депебннапюаюршбючыхи йнлахмюр""",4020006696,1
fa5a2f25-c641-b498-3358-83eb6d674160,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""хмтпюрнпц""",7704410976,1
1e12bc73-ca29-c4a6-ffc3-6ff20071416a,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""метрэяашр""",4027132883,1
ac1dab65-3db0-8199-4ea5-7eb865a629f0,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""бецю""",7720380493,14
41be6d0c-cd56-792a-a7a8-bfb6a49ef71b,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""ярпни-лерюкк""",5752076679,9
239b57b4-e634-3917-911b-7447ca01decd,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""днпнфмн-ярпнхрекэмюъ йнлоюмхъ""",2130187949,1
f7094e59-feae-4b76-1ee0-f52b00d9b150,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""ярпнилнмрюф""",6829132881,1
1f8a843d-f925-6dcc-af7c-56ce7d7f331c,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""юбрхлю""",7802620080,1
c7cd05b4-0a1a-cd9e-ba33-85c867123780,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""яй смхбепяюк""",7839084477,1
730a22e5-7210-01de-81cf-37f42209043e,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""юплюдю""",7816640311,1
c8993579-0948-fdeb-1433-92c2ed821590,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""ярпниреуопнейр""",7805704860,1
b0458cc6-312a-c678-0596-296bb4ca1139,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""ярюпдемр""",7805704877,2
5c84afa6-21ef-0bee-273c-85d4b897bbf6,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч вюярмюъ нупюммюъ нпцюмхгюжхъ ""хпахя""",5045061429,1
b18b90f7-dad8-fe7d-b15a-a4d1f1f07119,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""юлапеккю""",7841059069,1
c686b7cc-fad8-9725-1a3a-6885998fe8c4,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""окчя""",5321189011,2
aea62546-1c03-3ff1-1a04-ccaa745c23b8,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""рхлаепя""",2222858065,0
dc7a24c6-5254-932b-54e8-6fb1c812b29c,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""кнцнорхлю-цюпюмр""",7810683189,2
79cf5cec-7097-ce16-2472-a633f187d6ed,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""ахкэпеяр""",7802620097,0
d3d99da9-c180-3db0-dd81-f6aae5543e8c,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""щкейрпнхлоскэя""",7811648204,1
a3cc184c-d681-288e-19fe-db4cfd09d7b9,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""щпю-56""",5609185759,1
945776dc-60dd-0d7d-a1a5-84ecff6de050,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""рнпцнбши днл ""яюкчр""",7842134230,3
5740f48c-3a92-adba-c8f5-a88bd897f3e7,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""днлся""",4726003136,0
aab3c177-dcde-2623-824f-8446f389a5c5,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""тюипткюи""",7805704884,1
e64c7752-65a1-f15f-dcb0-5875cf6c0e08,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""люрепхй""",4726003129,0
344d6fa1-9789-54d9-5b95-51d1be7eb923,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""ялб-ярпни""",7802620107,1
cf9c0e5a-da6e-4daa-6654-2a0844dc497d,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""днпяер ярпни""",7731364912,3
083295b1-281c-3393-b2a4-1446581cb8e5,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""юоцпеид""",6914019573,7
1bdecaa9-5b1f-61b8-2388-43a5028a682c,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""яхмепцхъ""",7838069123,1
38e9cd92-b47e-47c3-3c6a-76d7fa17496d,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""оепбюъ рнокхбмюъ йнлоюмхъ""",7807169142,38
b7b85016-dcac-08ac-553e-c1353a51aa4f,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""хмфемепмше пеьемхъ""",7814690420,3
6ca056e8-5923-b804-eb30-2195a6d5ed10,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""рекедфемя""",4726003143,1
43bdba60-5d12-e7dc-90c1-f68876f44161,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""рпхюдю""",0245955216,43
647c9de3-84cc-ed1f-d051-2e353985b987,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""бецю-в""",2130187956,2
6e3a232e-41eb-7018-a305-6130436be655,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""фхкяепбхяйепвэ""",9111023049,0
c1e40ee8-f9f1-7007-7765-0dbee10f6949,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""люпхн""",5752076686,5
5398d0b8-253d-5a8e-e105-4b3ffbf095e3,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""оепеднбше реумнкнцхх напюанрйх бнгдсую""",5904350600,13
9e143613-5c7b-cb0e-7591-07c5b8fcac10,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""аюьрекейнл""",0276922242,17
f3a6167d-f92f-a031-5fc9-a59e38090deb,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""йпхня""",0272906546,0
84a3eb51-2b72-858c-7ff8-d86817b3f715,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""яоежреу71""",7106078514,1
372f7b93-6ec4-bdc9-6664-5ff87acdbeaf,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""юоюпрюлемрш онясрнвмн ""юоюпрмэч""",7203418646,1
16121ab2-6918-8dee-bd8b-fd24402caf91,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""пецхнмюкэмюъ днашбючыюъ йнлоюмхъ""",5642023032,1
0ccd4412-57b0-9fec-7e56-23279e3d9173,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч юпухрейрспмн - ярпнхрекэмюъ йнлоюмхъ ""опюилопнейр""",0277920657,1
1ce380b3-e5e9-dcd3-ea9b-2ca1e5c134dc,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""чпхдхвеяйюъ тхплю ""рюлепкюм""",0274926820,0
e46dc69d-73bb-8811-145d-94610f5f400a,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""йбюдпн-ю""",0273914187,1
9174e0c5-09de-b85a-4a63-71a2f0710dc9,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""реумхвеяйне наяксфхбюмхе днлю""",7451422449,2
03acddb8-69a6-d500-764d-229bf1745482,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""янбпелеммше ледхжхмяйхе реумнкнцхх""",0256996983,1
5b05a60d-79ae-530f-d0a0-7d621aeaa5aa,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""онярпни""",3123413067,1
58d0426d-d233-72ec-8150-fd31310cb4d3,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""онремжхюк""",0273914194,1
34c43b06-1772-afab-daeb-5208ce9ea64b,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""нгднпнбхрекэмши йнлокейя жемрп гднпнбэъ""",0274926837,3
67d48b41-8a5d-b1b4-d211-2975a45862af,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""яхрх""",0267021851,4
d2743b9a-da5e-6b73-a59e-288ed4839079,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""нкхя""",3123413074,1
93dc37b3-4d49-a11b-a66f-3e4dfc575055,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""мюсвмн-опнхгбндярбеммши жемрп ""юпрхя""",5834117830,4
da608fb4-06d0-6417-ae3e-036ab5f06a12,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""3д ярнл х йкхмхйю мебпнгнб""",6829132909,1
4a24774a-d2f9-17d9-4de8-af1ae849d603,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""рпхслт""",6230103756,1
af7c432e-887e-5252-ad27-36c983fe423a,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""янкбх""",7839084484,1
f3668d30-699c-1792-4049-8ad1cc7a6842,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""рнпцнбши днл нор""",1001325910,0
61046612-cddd-d26a-a3d0-e112150fb52c,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""рнвйю пнярю""",2221234113,3
29fd6560-e403-9345-947b-78a770c1eacc,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""бйл рпюмяонпрмюъ йнлоюмхъ""",5001114200,0
9c4478d7-c05d-00d3-5947-1bb9ef1101b4,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""ярпницюгяепбхя""",5001114218,1
90d20ca6-de93-f783-53b0-e0fd61577979,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""мэчлед""",5043061293,1
c7dfd91d-2ee3-4769-3df6-9f332f45cf5f,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""рюпрсцю""",9729080642,1
8d705e4f-4556-400a-184a-edb985e213a1,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""пелярпни""",7842134248,1
04a7559b-29c8-5007-5f71-939f46afe1a9,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""лецю рнпц""",7810683196,1
9a036cdb-9930-af52-211f-c0d26c0fe541,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""нпа-78""",7842134255,1
c73dcf1b-0fd5-8517-fb82-1a278cf765a8,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""рбепяйюъ тюъмянбюъ тюапхйю 1809""",6949109570,1
29b6246b-6b5c-b0ae-4661-9760b32cd3f5,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""ахптхмхрх""",9108120194,1
61670671-a051-4e8d-f906-b662689a5783,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""юцюр""",7842134262,1
0e640884-28b2-8a0a-6a89-144fcde00710,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""юбрнреуятепю""",9715302038,1
7c9a47b1-de0b-2b6e-d09b-bc6d5974b5c9,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч вюянбни гюбнд ""якюбю""",7733320808,4
e54b6847-1f10-d291-4b08-313f4b96e51f,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""опнлценяебеп""",1435320760,0
8a258b1d-fc30-dfa2-5b9a-5613473dd1e1,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""ьютр-чц""",6162075508,1
cc89ae92-3b1f-62b8-6462-51c48b80af6f,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""опнлрнпцярпни хмбеяр""",5321189029,1
e096fc52-0984-1a5f-2c6d-3b263faa8fa5,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""рбо-щмепцн""",7107120215,1
0e5d8123-9c27-1073-e246-c8717d60dc27,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""опюбши аепец""",2130187963,1
680ee7b6-42ac-4a0a-a703-3d42f8bfb60d,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""йюохрюк опн""",5911077631,0
6f76342b-1e77-7fd3-3c0f-2f5cc7f1cc5a,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""лепхккемд""",9705096530,1
5c10eb33-7378-7499-6586-8d950eb20a04,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""гюкемю""",5506158231,1
96b00321-c28c-a747-36b0-bc423e09bfc3,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч мюсвмн опнхгбндярбеммюъ нпцюмхгюжхъ ""мнбшу хяякеднбюмхи хгнаперемхи бмедпемхи""",5040148620,1
48c46dac-56f4-dd80-9051-08d1ffac37a1,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч  ""хпщмярпни""",5040148637,0
ba51af22-519b-4fb1-82d3-59244c3470ca,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""ахгмеяйнмяюкрцпсоо""",5911077649,2
baa5b875-9343-c48d-0258-cef3a24fa2e4,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""днлхйн 10""",7203418653,1
7cc0320e-e2fd-d9a9-5c66-4d578cddf443,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""демрюкхйю""",3123413081,0
47f93a36-d724-19a0-af2c-ce6c9e414e7f,31.07.2018,01.01.2018,наыеярбн я нцпюмхвеммни нрберярбеммнярэч онкхлеп.пс,7731364937,1
20009914-599e-19e8-fb6b-c072940ada55,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""вхярши-опндсйр""",7720380503,1
ae6c36fc-05d6-af88-f0aa-9f525dc51520,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч рнпцнбши днл ""сь рнпюи""",5834117848,1
bd20e9bb-1407-c363-f995-8d368c9d3ad6,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""рнпцнбши днл юдлхпюк""",7726402351,2
c47faa09-dac0-bbe0-9562-313d281edc6a,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""бнклюпрнпц""",7736301105,3
90a8ab1c-8b02-4edf-1366-3ee8ca50f7ce,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""ярхкэ""",7720380510,6
02ca1dbf-7dae-9158-9ea9-d44baeac1dae,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""пюдсцю""",7704411000,1
fc16737a-92da-4d40-7f64-68f2feab0e13,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""анмебхкэ""",7731364951,0
8794f5f9-dac3-2aa2-b6e8-d582f9192fa8,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""рпюяр""",7751044822,1
ee1fd10f-1994-c610-0841-90380760f0a8,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""пеяоейр""",9718062754,1
c0feff4b-9956-b8f3-47f3-c3c9252b553c,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""кчйя-бхгхр""",9705096548,1
015700c6-c49d-142b-2d28-2c74965daf0b,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""яер""",7731364969,1
af61c324-b7db-dc36-248e-f4eb47301323,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""опндрнбюпш ╧4""",5259130510,3
46938bf2-b726-7a52-386b-f8011684f60c,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""люйябюк""",7736301112,12
58167172-ddcf-6199-6d89-89df4bacbffa,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""нрекэ яепбхя""",7751044830,1
5a622e49-4535-e183-3b83-54b3f7ed5a32,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""ялюпрх тсд""",4205354760,1
09bd09ab-32bc-555c-8bd2-e0c942ae82bf,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""щкхрярпни 06""",2455038234,1
4d171fc4-4217-48c7-9f7e-5529f716e561,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""ярпнхреокхжю""",3528272054,0
5a94b869-a0c7-9914-495c-a5094d05d127,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""юйбхкнм""",2443048894,1
d3c8719b-5ff8-1a48-1169-bd88651a5c53,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""цпсоою йнлоюмхи юпрокюммеп""",7719468993,1
aba0ccdc-582b-b7d6-c05f-cacaa49547b5,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""яекэфхгмэ""",7602137132,1
8ec471c1-fffe-3dfd-7709-125cf7f30424,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""жемрп аюмйнбяйху цюпюмрхи""",3459073305,1
202dfa22-0ca0-1ac1-d78a-132c90394e60,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""бемрю+""",7604325090,0
3512c148-26fa-9ba1-f2a3-eb420f60332a,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""апсйкхм яоа""",7801331991,1
eee55159-183b-6a89-a24f-709259ccf1e0,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч цпсоою йнлоюмхи ""ярпюрецхъ""",2443048904,1
3b70cbdf-c991-7364-f41f-b32a7b7f372b,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""цюпюмр""",2469003633,0
66579280-3be6-dfca-6a75-a135359dcc53,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""щкейрпхвеяйхе люьхмш""",7801332000,12
add2dc02-4837-8d81-80f2-e4215346c6aa,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""метпнкюим-яхахпэ""",5406975310,1
8f1cf6e7-d8d4-29ec-8282-b7742937b5f1,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""ярпнийю1221""",7704411017,5
a74dd987-d3e3-0153-9d86-124aeca69f1e,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""хмрепяерэ""",2460103256,1
3e6b9f77-fc25-5053-0b1d-31979f8eff85,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""юкэтюрнпц""",2465165030,1
35cdab4d-4fc3-e092-785e-c3bb578136fe,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""кхдеп2017""",2463108485,4
4575114b-3db7-015d-785c-1784128c8c86,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""л-чяр""",3665140412,1
b4f5ec4f-dacd-ab67-ce66-a8b69da5179a,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""гнкнрне янгмюмхе""",5916032881,1
99e936b8-d3a8-df87-efbf-cfc98323a636,31.07.2018,01.01.2018,"наыеярбн я нцпюмхвеммни нрберярбеммнярэч ""беяр""",5260442377,0
